Busname,Bustype,Starttime,Endtime,Seatavailable,Duration,Price,Rating,Route_name,Route_link
Laxmi Queen Asta,A/C Sleeper (2+1),20:30,07:00,11 Seats available,10h 30m,INR 900,"4.0
159",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
"National Travels,Goa",NON A/C Sleeper (2+1),19:00,06:20,4 Seats available,11h 20m,INR 800,"4.2
110",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Indumati Travels,A/C Sleeper (2+1),21:00,07:00,9 Seats available,10h 00m,903,"4.1
359",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Atmaram Travels (Vishal),A/C Sleeper (2+1),17:30,07:20,22 Seats available,13h 50m,INR 1000,"4.6
11",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
IntrCity SmartBus,AC Sleeper (2+1),21:00,07:05,5 Seats available,10h 05m,INR 1208,"4.4
320",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Giroba Travels (Shree),A/C Sleeper (2+1),19:00,06:30,4 Seats available,11h 30m,INR 900,"4.6
18",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Zingbus Plus,VE A/C Sleeper (2+1),20:50,07:10,8 Seats available,10h 20m,1089,"4.5
224",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
IntrCity SmartBus,AC Sleeper (2+1),19:30,05:40,4 Seats available,10h 10m,INR 1223,"4.5
298",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Rajdhani Travels Corporation,VE A/C Sleeper (2+1),18:00,06:10,6 Seats available,12h 10m,INR 1000,"4.3
149",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Atmaram Gobus,NON A/C Sleeper (2+1),19:01,05:31,2 Seats available,10h 30m,INR 799,"4.2
319",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Zingbus Plus,Bharat Benz A/C Sleeper (2+1),19:40,05:30,6 Seats available,09h 50m,900,"4.2
251",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Atmaram Travels (Shreyas),Bharat Benz A/C Sleeper (2+1),20:03,06:33,19 Seats available,10h 30m,INR 900,"3.4
354",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Atmaram Travels ( Gogte ),NON A/C Sleeper (2+1),21:01,07:31,6 Seats available,10h 30m,INR 700,"3.4
339",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Laxmi-Princess Nova,Non A/C Seater / Sleeper (2+1),19:00,06:30,7 Seats available,11h 30m,INR 500,"3.9
297",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Atmaram Travels(KVT Narmada Red),Bharat Benz A/C Sleeper (2+1),21:16,07:31,12 Seats available,10h 15m,INR 900,"3.8
332",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Laxmi Empress Stellar,NON A/C Sleeper (2+1),19:45,06:45,2 Seats available,11h 00m,INR 700,"3.7
195",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Anand Ashray Travels,Volvo Multi-Axle I-Shift A/C Sleeper (2+1),21:00,09:20,29 Seats available,12h 20m,INR 1000,"3.5
357",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Atmaram Travels ( Gogte ),A/C Sleeper (2+1),19:02,06:00,21 Seats available,10h 58m,INR 900,"3.8
46",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Atmaram Travels (Dolphin),A/C Sleeper (2+1),16:30,01:00,3 Seats available,08h 30m,INR 1199,"3.9
135",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Atmaram Travels(M.Dev),A/C Sleeper (2+1),22:00,08:00,14 Seats available,10h 00m,INR 1000,"3.8
138",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Laxmi Queen Prime,A/C Sleeper (2+1),19:30,06:30,13 Seats available,11h 00m,INR 900,"3.8
232",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Atmaram Travels (Unity),A/C Sleeper (2+1),20:00,07:00,9 Seats available,11h 00m,INR 1000,"3.9
86",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Atmaram Travels (Dolphin),A/C Sleeper (2+1),16:30,02:30,5 Seats available,10h 00m,INR 1000,"3.8
132",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),20:50,07:15,4 Seats available,10h 25m,INR 900,"3.6
32",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
PSR Travels Goa,A/C Sleeper (2+1),19:15,06:00,4 Seats available,10h 45m,INR 999,"3.5
85",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Atmaram Travels (Dolphin),A/C Sleeper (2+1),18:30,05:30,23 Seats available,11h 00m,INR 1000,"3.5
46",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
PSR Travels (Vaibhav),A/C Sleeper (2+1),22:30,07:30,18 Seats available,09h 00m,INR 1099,"3.6
36",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Manish Sharma Travels,A/C Sleeper (2+1),20:00,05:45,26 Seats available,09h 45m,INR 900,"3.0
8",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
VAILANKANNI TRAVELS,VE A/C Sleeper (2+1),18:30,06:55,12 Seats available,12h 25m,INR 1000,"3.7
44",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
VRL Travels,A/C Sleeper (2+1),19:30,06:30,6 Seats available,11h 00m,INR 1200,"3.7
55",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Atmaram Travels (Dolphin),A/C Sleeper (2+1),16:30,03:30,12 Seats available,11h 00m,INR 1000,"2.8
39",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Manish Travels,NON A/C Seater (2+2),16:45,05:35,24 Seats available,12h 50m,INR 500,"2.3
117",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Atmaram Travels (Vaibhav),A/C Sleeper (2+1),22:31,08:31,17 Seats available,10h 00m,INR 1099,"2.7
32",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Atmaram Travels (Vishal),Non AC Seater (2+2),18:10,06:05,17 Seats available,11h 55m,INR 600,"2.4
14",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Manish Patil Travels,A/C Sleeper (2+1),16:30,04:30,12 Seats available,12h 00m,INR 900,"2.7
12",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Atmaram Travels (Dolphin),A/C Sleeper (2+1),19:30,08:40,25 Seats available,13h 10m,INR 1000,"2.5
9",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
AAINATH TRAVELS,A/C Seater / Sleeper (2+1),21:30,06:30,24 Seats available,09h 00m,INR 699,"1.2
16",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Atmaram Travels (Dolphin),A/C Sleeper (2+1),16:30,02:30,17 Seats available,10h 00m,INR 1000,"2.4
7",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Prasanna - Purple Bus,VE A/C Sleeper (2+1),21:00,07:00,22 Seats available,10h 00m,INR 925,4.0,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
PVS Tours and Travels,A/C Sleeper (2+1),20:00,06:00,20 Seats available,10h 00m,INR 1000,"4.9
9",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Manish Roshan Travels,A/C Sleeper (2+1),19:00,06:30,27 Seats available,11h 30m,INR 900,"2.8
13",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Jolly Tours and Travels,VE A/C Sleeper (2+1),17:30,04:45,4 Seats available,11h 15m,1080,"2.6
5",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
PVS Tours and Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:00,06:00,36 Seats available,10h 00m,INR 4000,3.5,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Kokan Holidays,NON A/C Sleeper (2+1),18:02,06:00,32 Seats available,11h 58m,INR 3000,1.8,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Kokan Holidays - Muskan,NON A/C Sleeper (2+1),16:30,04:43,32 Seats available,12h 13m,INR 3000,1.8,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Amrutyog Travels,NON A/C Sleeper (2+1),19:00,08:00,36 Seats available,13h 00m,INR 5000,,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
IntrCity SmartBus,AC Sleeper (2+1),19:40,10:15,8 Seats available,14h 35m,INR 1652,"4.4
448",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
IntrCity SmartBus,AC Sleeper (2+1),17:15,08:45,6 Seats available,15h 30m,INR 1539,"4.4
458",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Global Travel Agency (GTA),A/C Sleeper (2+1),17:50,11:35,10 Seats available,17h 45m,INR 1500,"4.0
142",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Zingbus Plus,Bharat Benz A/C Sleeper (2+1),18:00,10:55,9 Seats available,16h 55m,1621,"4.5
458",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
IntrCity SmartBus,AC Sleeper (2+1),16:45,08:45,3 Seats available,16h 00m,INR 1857,"4.5
448",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Shubham Saijyoti Travels,A/C Sleeper (2+1),19:30,11:30,2 Seats available,16h 00m,INR 1500,"4.4
36",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Dolphin Travel House (38),Bharat Benz A/C Sleeper (2+1),16:40,07:30,7 Seats available,14h 50m,INR 1619,"4.0
272",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Dolphin Travel House (37),Bharat Benz A/C Sleeper (2+1),17:00,06:00,4 Seats available,13h 00m,INR 1210,"4.4
290",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Zingbus Plus,VE A/C Sleeper (2+1),20:00,11:55,3 Seats available,15h 55m,2126,"4.4
605",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Atmaram Manish Travels,A/C Sleeper (2+1),16:50,09:15,3 Seats available,16h 25m,INR 1400,"4.1
26",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Dolphin travel house,Bharat Benz A/C Sleeper (2+1),21:30,13:15,20 Seats available,15h 45m,INR 1719,"3.9
116",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Dolphin Travel House (40),Bharat Benz A/C Sleeper (2+1),20:00,13:15,13 Seats available,17h 15m,INR 1519,"3.2
163",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Mascot Travels(M.Dev),A/C Sleeper (2+1),17:30,10:45,12 Seats available,17h 15m,INR 1400,"3.8
245",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Konkan Travels National,A/C Sleeper (2+1),18:00,10:55,3 Seats available,16h 55m,INR 1599,"3.9
103",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Mascot Travels(M.Dev),A/C Sleeper (2+1),19:00,12:00,16 Seats available,17h 00m,INR 1400,"3.6
153",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Naik Travels (Syndicate),NON A/C Sleeper (2+1),19:30,09:00,7 Seats available,13h 30m,INR 1400,"3.1
137",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Dolphin travel house,A/C Sleeper (2+1),17:45,10:45,5 Seats available,17h 00m,INR 1519,"3.7
141",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Konkan Travels National,NON A/C Sleeper (2+1),19:25,09:45,1 Seat available,14h 20m,INR 1499,"3.9
123",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Shubham Vailankanni Travels,VE A/C Sleeper (2+1),21:00,12:35,4 Seats available,15h 35m,INR 1800,"3.3
208",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Konkan Travels Mujawar,NON A/C Sleeper (2+1),18:50,11:45,1 Seat available,16h 55m,INR 1249,"3.7
22",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Naik Tours And Travels,NON A/C Sleeper (2+1),16:35,06:45,1 Seat available,14h 10m,INR 1400,"3.8
85",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Abhishek Vishal Travels,A/C Sleeper (2+1),17:20,10:15,5 Seats available,16h 55m,INR 1399,"3.4
157",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Dolphin Travel House (39),A/C Sleeper (2+1),16:35,08:30,1 Seat available,15h 55m,INR 1619,"3.3
199",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Abhishek Vishal Travels,A/C Sleeper (2+1),16:35,08:40,9 Seats available,16h 05m,INR 1499,"3.5
17",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Shivrameshwar Bane Tours & Travels,A/C Sleeper (2+1),18:00,10:15,30 Seats available,16h 15m,INR 5000,3.9,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Shivrameshwar Bane Tours & Travels,A/C Sleeper (2+1),16:35,07:45,30 Seats available,15h 10m,INR 5000,3.9,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Atmaram Manish Travels,A/C Sleeper (2+1),16:50,09:05,3 Seats available,16h 15m,INR 1400,"3.9
16",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Gujarat Travels,AC Sleeper (2+1),20:30,10:40,13 Seats available,14h 10m,INR 1400,"2.9
41",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Mascot Travels(Patil),A/C Sleeper (2+1),17:15,10:15,2 Seats available,17h 00m,INR 1500,"2.1
18",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Konkan Tours & Travels,A/C Seater/Sleeper (2+1),20:00,12:55,31 Seats available,16h 55m,INR 1199,,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Roshan Travels,A/C Sleeper (2+1),16:45,09:15,22 Seats available,16h 30m,INR 1555,2.8,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Roshan Travels,A/C Sleeper (2+1),16:45,09:15,13 Seats available,16h 30m,INR 1399,"2.5
26",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
SAI BHAKTI HOLIDAYS,A/C Sleeper (2+1),19:15,10:15,30 Seats available,15h 00m,INR 5000,2.2,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
SAI BHAKTI HOLIDAYS,A/C Sleeper (2+1),16:35,07:45,30 Seats available,15h 10m,INR 5000,2.2,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Shubhra Sharma Tourist Services,A/C Sleeper (2+1),18:15,11:00,1 Seat available,16h 45m,INR 1500,"2.7
4",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
GANESH PRASAD TRAVELS,A/C Seater (2+2),21:00,10:55,49 Seats available,13h 55m,INR 2500,2.5,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
GANESH PRASAD TRAVELS,NON A/C Seater (2+2),20:00,09:55,49 Seats available,13h 55m,INR 2500,2.5,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Kadamba Transport Corporation Limited (KTCL) - 116186,Volvo AC Seater 2+2,18:30,08:00,13 Seats available,13h 30m,INR 1000,"3.9
356",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
"National Travels,Goa",A/C Sleeper (2+1),19:30,10:30,14 Seats available,15h 00m,INR 1000,"4.2
230",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Atmaram Travels (Vishal),Non AC Seater (2+2),18:10,09:20,17 Seats available,15h 10m,INR 600,"4.0
89",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Atmaram Travels (Unity),A/C Sleeper (2+1),20:00,11:05,9 Seats available,15h 05m,INR 1000,"4.2
310",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Zingbus Plus,Bharat Benz A/C Sleeper (2+1),19:40,10:15,4 Seats available,14h 35m,1000,"4.5
618",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Zingbus Plus,VE A/C Sleeper (2+1),20:25,11:55,8 Seats available,15h 30m,1138,"4.5
552",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Manish Travels,A/C Sleeper (2+1),19:30,09:30,16 Seats available,14h 00m,INR 1000,"4.3
26",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Rajdhani Travels Corporation,VE A/C Sleeper (2+1),19:30,08:10,6 Seats available,12h 40m,INR 1000,"4.1
267",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
IntrCity SmartBus,AC Sleeper (2+1),19:30,09:40,3 Seats available,14h 10m,INR 1359,"4.4
433",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Atmaram Travels (Dolphin),A/C Sleeper (2+1),16:50,06:15,11 Seats available,13h 25m,INR 1000,"4.1
23",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
IntrCity SmartBus,AC Sleeper (2+1),21:00,11:20,5 Seats available,14h 20m,INR 1343,"4.1
353",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Jolly Tours and Travels,VE A/C Sleeper (2+1),18:25,06:30,4 Seats available,12h 05m,1080,"4.0
143",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Vailankanni Travels - Mujawar,NON A/C Sleeper (2+1),19:40,09:00,12 Seats available,13h 20m,INR 800,"4.1
51",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
IntrCity SmartBus,AC Sleeper (2+1),18:30,09:00,10 Seats available,14h 30m,INR 1000,"4.2
397",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
VAILANKANNI TRAVELS,VE A/C Sleeper (2+1),17:00,06:55,21 Seats available,13h 55m,INR 1000,"4.5
21",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Atmaram Travels (Dolphin),A/C Sleeper (2+1),16:49,05:50,5 Seats available,13h 01m,INR 1000,"4.1
291",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
PSR Travels (Vaibhav),A/C Sleeper (2+1),22:30,12:30,18 Seats available,14h 00m,INR 1099,"3.9
172",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Atmaram Travels (Vaibhav),A/C Sleeper (2+1),22:31,12:41,17 Seats available,14h 10m,INR 1099,"3.1
59",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Atmaram Travels(M.Dev),A/C Sleeper (2+1),22:00,12:35,14 Seats available,14h 35m,INR 1000,"3.8
337",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Atmaram Travels(M.Dev),A/C Sleeper (2+1),21:02,11:12,22 Seats available,14h 10m,INR 1000,"3.4
194",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Sai Travels - SaI Jyoti,A/C Sleeper (2+1),18:30,08:00,18 Seats available,13h 30m,INR 1000,"3.9
8",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Anand Travels,NON A/C Sleeper (2+1),19:30,08:30,5 Seats available,13h 00m,INR 800,"3.8
18",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
VAILANKANNI TRAVELS,VE A/C Sleeper (2+1),20:40,11:00,10 Seats available,14h 20m,INR 1000,"3.9
218",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Atmaram Travels (Dolphin),A/C Sleeper (2+1),18:30,11:05,16 Seats available,16h 35m,INR 1000,"3.6
140",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Atmaram Travels (Vishal),A/C Sleeper (2+1),17:30,08:30,18 Seats available,15h 00m,INR 1000,"3.9
36",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Manish Travels,Non AC Seater (2+2),16:45,09:00,26 Seats available,16h 15m,INR 600,"3.1
33",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Atmaram Travels (Dolphin),A/C Sleeper (2+1),17:05,07:15,7 Seats available,14h 10m,INR 1000,"3.9
294",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Manish Roshan Travels,A/C Sleeper (2+1),20:30,10:30,25 Seats available,14h 00m,INR 1000,"3.5
139",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
PVS Tours and Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:30,09:20,36 Seats available,12h 50m,INR 4000,3.5,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Manish Patil Travels,A/C Sleeper (2+1),17:00,08:30,12 Seats available,15h 30m,INR 1000,"3.7
21",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Atmaram Travels (Dolphin),A/C Sleeper (2+1),19:30,10:10,25 Seats available,14h 40m,INR 1000,"3.8
65",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
VRL Travels,A/C Sleeper (2+1),19:30,11:00,6 Seats available,15h 30m,INR 1200,"3.3
137",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Manish Sharma Travels,A/C Sleeper (2+1),21:30,11:20,26 Seats available,13h 50m,INR 1000,"2.4
14",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
PVS Tours and Travels,A/C Sleeper (2+1),20:30,09:20,20 Seats available,12h 50m,INR 1000,"2.4
27",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
AAINATH TRAVELS,A/C Seater / Sleeper (2+1),21:30,12:10,27 Seats available,14h 40m,INR 799,"1.7
44",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Kokan Holidays - Muskan,NON A/C Sleeper (2+1),16:45,06:30,32 Seats available,13h 45m,INR 3000,"2.2
4",Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
GANESH PRASAD TRAVELS,NON A/C Seater (2+2),17:00,08:10,49 Seats available,15h 10m,INR 2000,2.5,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
Kokan Holidays,Non AC Seater (2+2),17:00,07:30,4 Seats available,14h 30m,INR 2100,1.8,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
GANESH PRASAD TRAVELS,A/C Seater (2+2),18:20,08:10,49 Seats available,13h 50m,INR 2500,2.5,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai
S R Travels,NON A/C Sleeper (2+1),01:00,06:00,1 Seat available,05h 00m,INR 799,"2.4
16",Belagavi to Goa,https://www.redbus.in/bus-tickets/belagavi-to-goa
IntrCity SmartBus,AC Sleeper (2+1),21:30,11:20,12 Seats available,13h 50m,INR 1326,"4.1
182",Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa
Nathi Holidays,A/C Sleeper (2+1),22:15,11:30,9 Seats available,13h 15m,INR 1299,"5.0
5",Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa
Sunrise Tours and Travels,A/C Sleeper (2+1),21:20,09:25,3 Seats available,12h 05m,INR 1399,"4.5
401",Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa
Butterfly Holidays,VE A/C Sleeper (2+1),21:10,09:35,2 Seats available,12h 25m,INR 1399,"4.8
43",Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa
KMS Travels,A/C Sleeper (2+1),21:30,10:00,6 Seats available,12h 30m,1570,4.2,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa
Streamline tours and travels,A/C Sleeper (2+1),21:00,10:00,10 Seats available,13h 00m,INR 1999,"4.2
467",Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa
SAI TOURS AND TRAVELS,NON A/C Sleeper (2+1),21:35,08:45,2 Seats available,11h 10m,INR 1250,4.4,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa
AdStreamline tours and travels,A/C Sleeper (2+1),22:20,10:25,11 Seats available,12h 05m,INR 1999,"3.9
364",Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa
Intercity travels,Bharat Benz A/C Sleeper (2+1),21:00,10:15,4 Seats available,13h 15m,INR 1599,"4.6
476",Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa
